SystemCode,SystemCN,SystemEN,SubSystemCN,報修徵狀,故障零組件,故障原因
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,緊固件,鬆脫
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,緊固件,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,橡膠元件,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,橡膠元件,遺失
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,機構件,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,軸承類,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,軸承類,異音
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,軸承類,鏽蝕
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,拉柄鋼索,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,接地系統 ,遺失
TS,電聯車系統,Tram System,車間連結系統,聯結器異常,接地系統 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,其他,其他
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,其他,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,聯結器罩系統 總成,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,前罩 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,前罩 ,脫漆
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,緊固件,遺失
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,緊固件,鬆脫
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,緊固件,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,機構件,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,聯結器收納蓋板 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,手動操作裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,反光板 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,鎖固裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,氣壓桿 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,限位止擋 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,聯結器罩系統異常,連桿 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,其他,其他
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,其他,組件故障
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,抗撞吸能裝置 總成,組件故障
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,抗撞吸能裝置 總成,鬆脫/干涉
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,潰縮吸能裝置 ,鬆脫/干涉
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,潰縮吸能裝置 ,組件故障
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,防爬器 Head Beam AX-DNH ,鬆脫/干涉
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,防爬器 Head Beam AX-DNH ,組件故障
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,緊固件,遺失
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,緊固件,鬆脫
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,緊固件,組件故障
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,緊固件,鬆脫/干涉
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,橡膠元件,組件故障
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,橡膠元件,遺失
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,橡膠元件,鬆脫/干涉
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,機構件,鬆脫/干涉
TS,電聯車系統,Tram System,車間連結系統,抗撞吸能裝置異常,機構件,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,其他,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,其他,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,其他,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,集電弓降弓按鈕開關(HV off),鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,集電弓降弓按鈕開關(HV off),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,客室110V插座按鈕開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,客室110V插座按鈕開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,蓄電池24V指示燈,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,蓄電池24V指示燈,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,駐車煞車指示燈(Parking),鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,駐車煞車指示燈(Parking),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,零速度按鈕開關(Zero Speed),鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,零速度按鈕開關(Zero Speed),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,自動列車保護按鈕開關(ATP),鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,自動列車保護按鈕開關(ATP),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,降級模式按鈕開關(EDM),鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,降級模式按鈕開關(EDM),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,煞車解除按鈕開關(Brake Release),鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,煞車解除按鈕開關(Brake Release),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,拖救模式按鈕開關(Towing),鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,拖救模式按鈕開關(Towing),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,駕駛室照明轉盤開關(Cab Lighting),鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,駕駛室照明轉盤開關(Cab Lighting),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,客室照明轉盤開關(Saloon Lighting),鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,客室照明轉盤開關(Saloon Lighting),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,電動遮陽簾轉盤開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,電動遮陽簾轉盤開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,第一道車門開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,第一道車門開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,空調關閉按鈕開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,空調關閉按鈕開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,安全煞車按鈕開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,安全煞車按鈕開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,客室緊急煞車動作按鈕開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,客室緊急煞車動作按鈕開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,總故障指示燈,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,總故障指示燈,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,無架空線區間指示燈,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,無架空線區間指示燈,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,集電方式切換升降轉盤開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,集電方式切換升降轉盤開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,架空線區間指示燈,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,架空線區間指示燈,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,霧燈轉盤開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,霧燈轉盤開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,頭燈轉盤開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,頭燈轉盤開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,警笛按鈕開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,警笛按鈕開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,方向燈/警示燈轉盤開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,方向燈/警示燈轉盤開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,雨刷轉盤開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,雨刷轉盤開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,通話按鈕開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,通話按鈕開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,左側開門按鈕開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,左側開門按鈕開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,左右側車門轉盤開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,左右側車門轉盤開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,右側開門按鈕開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,右側開門按鈕開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,撒砂按鈕開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,撒砂按鈕開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,電磁軌道煞車按鈕開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,電磁軌道煞車按鈕開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,左轉方向指示燈,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,左轉方向指示燈,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,右轉方向指示燈,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,右轉方向指示燈,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,上下車門隔離開關,鬆脫/干涉
TS,電聯車系統,Tram System,車輛操作及控制設備系統,控制開關異常,上下車門隔離開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,其他,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,其他,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,主控制器總成,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,主控制器總成,軟體異常
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,主控制器總成,暫態(需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,主控制器總成,暫態(不需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,主控制器總成,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,停機連鎖裝置,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,停機連鎖裝置,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,電位計,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,銅塊,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,失能保護裝置(DSD),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,警鈴按鈕,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,警鈴按鈕,鬆脫
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,警鈴按鈕,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,潤滑油,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,微動開關,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,主控制器異常,微動開關,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,其他,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,其他,噴水角度異常
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,雨刷裝置異常,缺水
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,其他,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,雨刷裝置總成,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,雨刷裝置總成,鬆脫
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,雨刷裝置總成,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,馬達,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,轉軸機構(主動),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,轉軸機構(被動),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,雨刷臂,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,液位感測器,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,連桿節點防塵蓋,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,傳動桿,磨損
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,傳動桿,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,夾持曲柄,位移
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,夾持曲柄,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,夾持曲柄,磨損
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,連桿,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,水箱,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,雨刷噴水管,鬆脫
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,雨刷噴水管,斷裂
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,雨刷噴水管,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,雨刷片,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,噴水泵浦(GALA 24V),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,雨刷裝置異常,噴水泵浦(橡膠圈),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,其他,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,其他,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,其他,暫態(需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,其他,暫態(不需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,其他,缺砂
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,砂箱總成,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂震盪器,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂震盪器,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,砂粒位準感測器,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂加熱器接頭,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂減壓閥壓力錶,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂控制器,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂控制器,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂裝置空壓機濾網,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂裝置空壓機箱體濾網,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂裝置止回閥,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂裝置空壓機,劣化
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂裝置空壓機,暫態(不需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂裝置空壓機,暫態(需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂裝置空壓機,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂裝置蓄壓器,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂壓力開關(2 bar),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂壓力開關(5 bar),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂壓力開關(7 bar),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,排水閥(蓄壓器),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,電磁閥(蓄壓器),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,空氣管路配置 ,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,空氣管路配置 ,鬆脫
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,空氣管路配置 ,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂噴嘴 ,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,撒砂噴嘴 ,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,撒砂裝置異常,空壓機harting接頭,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,其他,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,其他,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,其他,暫態(需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,其他,暫態(不需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,輪緣潤滑裝置總成,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,GPS機,暫態(需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,GPS機,暫態(不需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,GPS機,未過電
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,GPS機,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,分配閥(氣動混合閥),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,泵浦單元,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,油箱高位感測器,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,纜線,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,油箱,缺油
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,油箱,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,油管,堵塞
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,油管,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,噴嘴,堵塞
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,噴嘴,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,注油口,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,軟管,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,空壓機進氣濾網(內),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,通風濾清器濾網(外),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,輪緣潤滑裝置異常,輪緣潤滑壓縮機,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,遮陽捲簾裝置異常,其他,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,遮陽捲簾裝置異常,手動遮陽簾,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,遮陽捲簾裝置異常,手動遮陽簾,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,遮陽捲簾裝置異常,掛鈎,遺失
TS,電聯車系統,Tram System,車輛操作及控制設備系統,遮陽捲簾裝置異常,掛鈎,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,遮陽捲簾裝置異常,電動遮陽簾,其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,遮陽捲簾裝置異常,電動遮陽簾,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,警音裝置異常,室內蜂鳴器(聲音控制模組),其他
TS,電聯車系統,Tram System,車輛操作及控制設備系統,警音裝置異常,室內蜂鳴器(聲音控制模組),暫態(需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,警音裝置異常,室內蜂鳴器(聲音控制模組),暫態(不需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,警音裝置異常,室內蜂鳴器(聲音控制模組),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,警音裝置異常,車外警音喇叭,組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,警音裝置異常,聲音儲存 SD 卡,暫態(需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,警音裝置異常,聲音儲存 SD 卡,暫態(不需重置)
TS,電聯車系統,Tram System,車輛操作及控制設備系統,警音裝置異常,聲音儲存 SD 卡,板件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,斷路器(ABB S201MT-B6A),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,斷路器(ABB S201MT-B10A),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,斷路器(ABB S201MT-Z2A),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,斷路器(ABB S201MT-Z6A),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,斷路器(ABB S201MT-B16A),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,斷路器(ABB S201MT-B6),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,斷路器(S203MT-B6),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,斷路器(S203MT-C10),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,接觸器(ABB AF09ZB-30-10-21),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,接觸器(AF09ZB-30-10-21)+(CA4-22M),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,薄型繼電器(Weidmueller MCZ R 24Vdc 1COTRAK),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,撒砂積熱電驛(ABB MS132-12)+(HK1-20),組件故障
TS,電聯車系統,Tram System,車輛操作及控制設備系統,電氣控制元件異常,輪緣潤滑積熱電驛(ABB MS132-12),組件故障
TS,電聯車系統,Tram System,車體系統,車體總成異常,其他,其他
TS,電聯車系統,Tram System,車體系統,車體總成異常,其他,裂痕
TS,電聯車系統,Tram System,車體系統,車體總成異常,其他,破裂
TS,電聯車系統,Tram System,車體系統,車體總成異常,其他,震動
TS,電聯車系統,Tram System,車體系統,車體總成異常,框架,脫漆
TS,電聯車系統,Tram System,車體系統,車體總成異常,框架,鏽蝕
TS,電聯車系統,Tram System,車體系統,車體總成異常,框架,撞擊
TS,電聯車系統,Tram System,車體系統,車體總成異常,框架,裂痕
TS,電聯車系統,Tram System,車體系統,內裝異常,其他,其他
TS,電聯車系統,Tram System,車體系統,內裝異常,其他,組件故障
TS,電聯車系統,Tram System,車體系統,內裝異常,TMDS膠條,鬆脫
TS,電聯車系統,Tram System,車體系統,內裝異常,TMDS膠條,遺失
TS,電聯車系統,Tram System,車體系統,內裝異常,內裝飾板 ,遺失
TS,電聯車系統,Tram System,車體系統,內裝異常,內裝飾板 ,破裂/破損
TS,電聯車系統,Tram System,車體系統,內裝異常,內裝飾板 ,脫膠
TS,電聯車系統,Tram System,車體系統,內裝異常,內裝飾板 ,組件故障
TS,電聯車系統,Tram System,車體系統,內裝異常,車輛內側板圓孔飾蓋,組件故障
TS,電聯車系統,Tram System,車體系統,內裝異常,車輛內側板圓孔飾蓋,遺失
TS,電聯車系統,Tram System,車體系統,內裝異常,三角鎖扣件,組件故障
TS,電聯車系統,Tram System,車體系統,內裝異常,維修蓋板,鬆脫
TS,電聯車系統,Tram System,車體系統,內裝異常,維修蓋板,脫膠
TS,電聯車系統,Tram System,車體系統,內裝異常,維修蓋板,鎖舌未吃滿
TS,電聯車系統,Tram System,車體系統,內裝異常,維修蓋板,組件故障
TS,電聯車系統,Tram System,車體系統,內裝異常,車廂地板,其他
TS,電聯車系統,Tram System,車體系統,內裝異常,車廂地板,變形/歪斜
TS,電聯車系統,Tram System,車體系統,內裝異常,車廂地板,組件故障
TS,電聯車系統,Tram System,車體系統,內裝異常,內裝支架,組件故障
TS,電聯車系統,Tram System,車體系統,內裝異常,窗柱 / 立柱握桿,組件故障
TS,電聯車系統,Tram System,車體系統,內裝異常,扶手與拉環,組件故障
TS,電聯車系統,Tram System,車體系統,內裝異常,旅客座椅,組件故障
TS,電聯車系統,Tram System,車體系統,內裝異常,隔音/隔熱材 ,組件故障
